timestamp,latency_ms
1717781717,12.200000000000001
1717782231,8.6
1717782918,11.4
1717783147,10.3
1717784177,8.6
1717789263,8.6
1717790201,9.799999999999999
1717790590,9.799999999999999
1717790920,9.799999999999999
1717791760,15.5
1717792472,8.6
1717792899,8.6
1717793336,8.6
1717794046,9.799999999999999
1717794904,10.200000000000001
1717795611,9.799999999999999
1717795849,9.799999999999999
1717796688,9.799999999999999
1717796942,9.799999999999999
1717797710,8.9
1717798249,8.8
1717799028,8.6
1717799459,8.6
1717800424,8.6
1717801027,8.6
1717801510,8.5
1717801947,8.6
1717802327,8.5
1717802928,13.799999999999999
1717803984,8.6
1717804255,9.799999999999999
1717804708,9.9
1717805731,9.799999999999999
1717806101,35.9
1717806577,9.799999999999999
1717807215,9.9
1717807917,9.9
1717808484,10.1
1717809419,9.799999999999999
1717809613,9.799999999999999
1717810143,8.6
1717810974,8.7
1717811446,8.6
1717812418,9.1
1717812627,8.7
1717813205,8.6
1717814062,8.6
1717814566,9.799999999999999
1717815035,9.799999999999999
1717815763,9.9
1717816139,9.799999999999999
1717817378,9.9
1717817961,9.799999999999999
1717818625,10.0
1717819335,9.799999999999999
1717819877,11.6
1717820749,75.30000000000001
1717821311,9.799999999999999
1717821638,9.799999999999999
1717822357,9.799999999999999
1717822897,10.3
1717823694,9.799999999999999
1717824088,9.799999999999999
1717824661,9.799999999999999
1717825153,9.799999999999999
1717825780,10.7
1717826415,9.799999999999999
1717827284,9.799999999999999
1717827514,9.799999999999999
1717828534,16.7
1717828870,9.799999999999999
1717830349,9.799999999999999
1717830624,10.3
1717831268,12.8
1717831864,9.9
1717832550,9.799999999999999
1717834197,9.9
1717835226,9.799999999999999
1717835815,9.799999999999999
1717835905,9.9
1717836956,9.799999999999999
1717837369,9.9
1717837766,9.799999999999999
1717838496,9.799999999999999
1717839234,9.9
1717840547,9.799999999999999
1717840746,11.6
1717841802,10.1
1717842159,9.799999999999999
1717842564,9.9
1717843251,9.9
1717844028,9.799999999999999
1717844568,9.799999999999999
1717845034,9.799999999999999
1717845657,9.9
1717846569,9.799999999999999
1717847094,9.799999999999999
1717847519,9.799999999999999
1717848146,10.0
1717848953,9.9
1717849561,9.799999999999999
1717849865,9.799999999999999
1717850501,9.799999999999999
1717851047,9.799999999999999
1717851848,11.9
1717852382,9.9
1717852960,9.799999999999999
1717853593,9.9
1717854118,9.9
1717854844,9.799999999999999
1717855545,9.9
1717856213,9.9
1717856798,9.9
1717857389,9.9
1717858011,10.3
1718023544,9.799999999999999
1718025024,10.0
1718025594,9.9
1718027536,8.5
1718028343,8.6
1718028720,8.6
1718029568,8.7
1718029920,8.6
1718030727,8.8
1718031014,8.6
1718031850,8.7
1718032271,8.6
1718032822,8.6
1718040578,9.799999999999999
1718041459,9.799999999999999
1718041736,11.4
1718042800,8.5
1718043083,8.7
1718050529,9.799999999999999
1718050785,9.799999999999999
1718128919,8.6
1718129782,8.5
1718138481,8.5
1718189095,9.799999999999999
1718189426,10.1
1718219747,9.799999999999999
1718220853,9.799999999999999
1718221303,9.799999999999999
1718221731,9.799999999999999
1718343325,9.9
1718344018,9.9
1718383601,9.700000000000001
1718384797,8.5
1718385418,8.6
1718386438,9.799999999999999
1718386915,10.5
1718824498,8.6
1718825052,8.6
1718825832,14.3
1718826356,8.6
