timestamp,latency_ms
1717718409,7.0
1717719433,7.0
1717719914,7.1000000000000005
1717720342,7.1000000000000005
1717720832,7.0
1717721442,7.0
1717722064,7.1000000000000005
1717722912,7.0
1717723769,7.0
1717724643,7.1000000000000005
1717724943,7.1000000000000005
1717725986,7.0
1717726514,7.0
1717726936,7.0
1717727568,7.0
1717727990,7.0
1717728813,7.0
1717729478,7.0
1717729935,7.0
1717730814,7.1000000000000005
1717730921,7.1000000000000005
1717731680,15.2
1717732528,7.1000000000000005
1717733593,7.1000000000000005
1717733945,7.1000000000000005
1717734881,7.0
1717735455,7.1000000000000005
1717735748,7.1000000000000005
1717736768,7.0
1717737032,7.0
1717737682,7.0
1717738332,7.0
1717738950,7.1000000000000005
1717739789,7.0
1717739969,7.0
1717740805,31.2
1717741559,7.1000000000000005
1717742048,7.1000000000000005
1717742818,12.7
1717743260,7.0
1717743860,7.1000000000000005
1717745078,7.0
1717745794,7.0
1717745978,7.1000000000000005
1717747027,7.0
1717747131,7.1000000000000005
1717748188,7.0
1717748578,7.0
1717748983,7.1000000000000005
1717750298,7.0
1717751158,7.0
1717752653,7.1000000000000005
1717753221,7.1000000000000005
1717754234,7.0
1717754788,7.1000000000000005
1717755011,7.1000000000000005
1717755703,7.0
1717757030,7.0
1717757442,7.0
1717758292,7.0
1717758953,7.3
1717759466,7.0
1717760332,7.0
1717761815,7.0
1717762529,12.3
1717762959,7.0
1717763459,7.0
1717764741,7.0
1717765312,7.0
1717766071,7.0
1717766808,7.1000000000000005
1717767155,7.0
1717768019,7.0
1717768617,7.1000000000000005
1717768769,7.0
1717769628,7.0
1717770236,7.0
1717770719,10.5
1717771222,13.299999999999999
1717771914,7.6
1717772382,7.1000000000000005
1717772965,7.5
1717773999,7.0
1717774509,7.0
1717774899,7.0
1717775656,15.8
1717776343,7.0
1717776816,7.0
1717777534,7.0
1717777971,7.8
1717778827,7.0
1717779091,7.1000000000000005
1717779714,7.1000000000000005
1717780200,7.0
1717784747,7.0
1717785254,7.0
1717785924,7.0
1717786133,7.0
1717787052,7.0
1717787311,7.1000000000000005
1717787943,7.9
1717788884,7.0
1717858404,7.1000000000000005
1717859035,7.0
1717859748,7.2
1717860316,10.6
1717860614,7.0
1717861393,7.0
1717861920,7.1000000000000005
1717862348,7.0
1717862999,7.0
1717863941,7.2
1717864303,7.1000000000000005
1717864947,7.0
1717865742,8.7
1717866171,7.0
1717866882,7.0
1717867596,7.0
1717868175,7.2
1717868789,7.1000000000000005
1717869160,11.9
1717869986,7.0
1717870344,7.2
1717870900,7.0
1717871474,7.0
1717872359,142.7
1717872691,7.1000000000000005
1717873209,7.0
1717873856,7.1000000000000005
1717874564,7.1000000000000005
1717875015,7.1000000000000005
1717875673,7.0
1717876126,7.0
1717877085,7.1000000000000005
1717877591,7.0
1717878304,7.1000000000000005
1717879004,7.0
1717879528,7.1000000000000005
1717880077,7.0
1717880541,7.0
1717881863,7.0
1717882416,7.0
1717883049,7.0
1717883692,7.0
1717884308,6.8999999999999995
1717885025,7.0
1717885618,7.2
1717886103,13.700000000000001
1717886443,6.8999999999999995
1717887276,7.0
1717887802,7.1000000000000005
1717888577,7.0
1717889097,7.0
1717889344,7.1000000000000005
1717889929,7.1000000000000005
1717890617,7.4
1717892126,7.1000000000000005
1717892828,7.0
1717893208,7.0
1717893968,7.0
1717894310,7.4
1717895165,7.0
1717895791,7.0
1717895945,7.0
1717896843,7.0
1717897428,7.1000000000000005
1717898095,7.1000000000000005
1717898327,7.1000000000000005
1717898964,7.1000000000000005
1717899620,7.0
1717900559,7.0
1717900823,7.0
1717901738,7.0
1717902200,7.0
1717902836,7.0
1717903110,7.1000000000000005
1717903860,7.0
1717904424,7.0
1717905180,7.0
1717905864,7.0
1717906380,7.0
1717906928,7.0
1717907391,7.1000000000000005
1717908358,7.1000000000000005
1717908743,7.0
1717909621,7.2
1717909753,7.1000000000000005
1717910737,7.0
1717911067,7.0
1717911991,7.1000000000000005
1717912449,7.1000000000000005
1717913155,9.799999999999999
1717913818,7.1000000000000005
1717914086,7.0
1717914690,7.0
1717915425,7.1000000000000005
1717916108,7.1000000000000005
1717916624,7.0
1717916981,7.0
1717917845,7.1000000000000005
1717918636,7.0
1717918800,7.1000000000000005
1717919464,7.0
1717920313,7.4
1717920732,7.1000000000000005
1717921249,7.1000000000000005
1717921804,7.0
1717922621,7.1000000000000005
1717923306,7.0
1717923771,7.0
1717924459,10.6
1717924772,7.0
1717925763,7.1000000000000005
1717926253,7.1000000000000005
1717926549,7.1000000000000005
1717927114,7.1000000000000005
1717928079,7.1000000000000005
1717928379,7.0
1717929360,7.0
1717930001,7.1000000000000005
1717930151,7.1000000000000005
1717930918,8.0
1717931518,7.5
1717932333,7.0
1717932577,7.0
1717933581,7.0
1717933832,7.1000000000000005
1717934810,7.6
1717935114,7.0
1717935865,7.1000000000000005
1717936122,7.0
1717936891,7.0
1717937544,7.1000000000000005
1717938076,7.3
1717938903,7.0
1717939481,8.6
1717940041,7.1000000000000005
1717940732,15.2
1717940944,7.0
1717941555,7.0
1717942374,7.0
1717943118,7.0
1717943567,7.0
1717944126,7.0
1717944844,7.0
1717945575,7.0
1717946193,7.1000000000000005
1717946407,7.1000000000000005
1717947305,7.1000000000000005
1717947591,7.1000000000000005
1717948583,7.1000000000000005
1717949145,7.0
1717949635,7.0
1717950407,7.1000000000000005
1717950888,7.0
1717951548,8.5
1717951854,7.0
1717952356,11.1
1717953409,6.8999999999999995
1717953623,7.1000000000000005
1717954224,7.0
1717955056,7.0
1717955597,7.1000000000000005
1717956171,7.0
1717956978,7.0
1717957481,7.1000000000000005
1717957860,7.1000000000000005
1717958744,7.0
1717959047,7.1000000000000005
1717959729,7.1000000000000005
1717960595,7.0
1717961089,7.1000000000000005
1717961697,7.0
1717962155,7.0
1717962989,7.0
1717963429,7.1000000000000005
1717963944,7.0
1717964382,7.0
1717965139,7.0
1717966026,7.0
1717966452,7.0
1717966797,7.0
1717967644,7.0
1717968142,7.1000000000000005
1717968965,7.0
1717969145,7.1000000000000005
1717970076,7.0
1717970492,8.200000000000001
1717971090,7.1000000000000005
1717971758,7.1000000000000005
1717972565,7.0
1717973066,7.0
1717973739,7.1000000000000005
1717974183,7.0
1717974973,7.0
1717975519,7.2
1717975785,7.0
1717976401,7.0
1717976928,7.0
1717977925,7.5
1717978625,7.1000000000000005
1717978759,7.0
1717979448,7.0
1717980118,7.0
1717980591,7.0
1717981590,7.0
1717981809,7.0
1717982561,7.1000000000000005
1717982986,7.0
1717983869,7.0
1717984129,7.0
1717985222,7.0
1717985638,7.0
1717985950,7.0
1717986993,7.0
1717987393,7.0
1717988236,7.1000000000000005
1717988483,7.0
1717989401,7.0
1717989994,7.0
1717990580,7.0
1717990735,7.1000000000000005
1717991382,7.0
1717992100,7.1000000000000005
1717992685,23.2
1717993133,7.0
1717994021,7.0
1717994556,7.2
1717994915,7.0
1717995746,7.1000000000000005
1717996530,7.1000000000000005
1717997162,7.0
1717997806,7.0
1717998326,7.0
1717998989,7.1000000000000005
1717999487,7.0
1718000234,6.8999999999999995
1718000739,7.0
1718001060,7.0
1718002000,7.0
1718002119,7.0
1718002787,7.5
1718003805,7.4
1718004328,7.1000000000000005
1718004589,7.1000000000000005
1718005567,7.0
1718006076,7.1000000000000005
1718006457,7.1000000000000005
1718007300,7.1000000000000005
1718007867,7.1000000000000005
1718009525,7.0
1718010868,7.1000000000000005
1718011599,7.0
1718012195,7.1000000000000005
1718012462,7.0
1718013093,7.0
1718014028,7.0
1718014370,7.0
1718014975,7.1000000000000005
1718015612,6.8999999999999995
1718016364,7.0
1718016860,7.0
1718017501,7.1000000000000005
1718017884,7.0
1718018545,7.1000000000000005
1718019319,7.0
1718019962,7.0
1718020227,7.3
1718020916,7.0
1718021313,7.0
1718022261,7.1000000000000005
1718022940,7.5
1718024234,7.0
1718024707,7.0
1718026631,7.0
1718033706,7.0
1718034219,7.0
1718034658,7.0
1718035425,7.1000000000000005
1718035997,7.0
1718036349,7.0
1718037323,7.2
1718037842,7.0
1718038454,7.0
1718038767,7.0
1718039451,7.7
1718040054,7.0
1718043792,6.8999999999999995
1718044368,6.8999999999999995
1718044750,6.8999999999999995
1718045715,7.0
1718046287,7.0
1718046950,7.1000000000000005
1718047437,6.8999999999999995
1718047974,7.0
1718048626,7.5
1718049223,8.5
1718049784,7.0
1718051734,7.1000000000000005
1718051995,7.1000000000000005
1718052816,7.1000000000000005
1718053142,7.1000000000000005
1718054079,7.1000000000000005
1718054414,7.1000000000000005
1718054937,7.1000000000000005
1718055726,7.1000000000000005
1718056451,7.1000000000000005
1718056976,7.1000000000000005
1718057385,7.1000000000000005
1718058245,20.2
1718058598,7.1000000000000005
1718059585,9.1
1718059807,7.1000000000000005
1718060685,7.1000000000000005
1718061344,7.1000000000000005
1718062454,7.1000000000000005
1718063054,7.1000000000000005
1718063519,7.1000000000000005
1718064151,7.2
1718064604,7.1000000000000005
1718065190,7.1000000000000005
1718065929,7.1000000000000005
1718066416,7.1000000000000005
1718067240,7.1000000000000005
1718067683,7.1000000000000005
1718068278,7.1000000000000005
1718069236,7.0
1718069436,7.1000000000000005
1718070008,7.1000000000000005
1718070581,7.1000000000000005
1718071157,7.1000000000000005
1718072013,7.6
1718072427,7.1000000000000005
1718073398,7.1000000000000005
1718073798,7.1000000000000005
1718074177,7.1000000000000005
1718074944,7.2
1718075651,7.1000000000000005
1718076069,7.1000000000000005
1718076954,7.1000000000000005
1718077413,7.1000000000000005
1718078169,7.1000000000000005
1718078755,7.1000000000000005
1718078996,7.1000000000000005
1718079635,7.1000000000000005
1718080476,7.1000000000000005
1718080764,7.1000000000000005
1718081789,7.1000000000000005
1718082180,7.1000000000000005
1718082984,7.1000000000000005
1718083172,7.1000000000000005
1718083883,7.1000000000000005
1718084628,7.1000000000000005
1718085276,8.6
1718085719,7.1000000000000005
1718086359,7.1000000000000005
1718087094,7.1000000000000005
1718087748,7.5
1718088207,7.1000000000000005
1718088899,7.1000000000000005
1718089185,7.1000000000000005
1718089889,7.1000000000000005
1718090381,7.1000000000000005
1718091092,7.1000000000000005
1718091596,7.1000000000000005
1718092394,7.1000000000000005
1718093194,7.1000000000000005
1718093755,7.1000000000000005
1718093932,7.2
1718094535,7.1000000000000005
1718095569,7.1000000000000005
1718096211,7.1000000000000005
1718096501,7.1000000000000005
1718096989,7.1000000000000005
1718098255,7.5
1718098724,7.1000000000000005
1718099392,7.1000000000000005
1718100085,7.1000000000000005
1718100616,7.1000000000000005
1718101409,7.1000000000000005
1718101753,7.1000000000000005
1718102757,7.1000000000000005
1718103002,7.1000000000000005
1718103928,7.1000000000000005
1718104426,7.1000000000000005
1718104762,7.1000000000000005
1718105699,7.0
1718106020,7.1000000000000005
1718106620,7.3
1718107237,7.1000000000000005
1718108123,7.2
1718108515,7.1000000000000005
1718109370,7.0
1718109918,7.1000000000000005
1718110320,7.8
1718111145,7.0
1718111451,7.6
1718112022,7.1000000000000005
1718113028,7.1000000000000005
1718113280,7.1000000000000005
1718114204,7.0
1718114439,7.5
1718115130,7.1000000000000005
1718115972,7.1000000000000005
1718116515,7.0
1718116760,7.6
1718117625,7.1000000000000005
1718118212,7.0
1718118511,7.1000000000000005
1718119506,7.0
1718120036,7.0
1718120543,7.1000000000000005
1718121001,7.0
1718121885,7.1000000000000005
1718122176,7.1000000000000005
1718122804,7.0
1718123811,7.6
1718124375,7.1000000000000005
1718124760,7.1000000000000005
1718125350,7.0
1718125715,7.1000000000000005
1718126584,7.1000000000000005
1718127112,7.1000000000000005
1718127742,7.2
1718128353,7.0
1718130369,7.0
1718130895,7.0
1718131301,6.8999999999999995
1718131786,6.8999999999999995
1718132680,6.8999999999999995
1718133240,6.8999999999999995
1718133707,9.9
1718134325,7.0
1718134797,7.0
1718135509,6.8999999999999995
1718136246,8.7
1718136646,6.8999999999999995
1718137311,7.6
1718137846,7.0
1718139142,7.3
1718139859,7.1000000000000005
1718140180,7.1000000000000005
1718140849,7.1000000000000005
1718141361,7.4
1718142059,7.1000000000000005
1718142983,7.1000000000000005
1718143319,7.1000000000000005
1718143734,7.2
1718144628,7.1000000000000005
1718145380,7.0
1718145685,7.1000000000000005
1718146173,7.1000000000000005
1718146994,7.1000000000000005
1718147436,7.1000000000000005
1718148180,7.0
1718148662,7.1000000000000005
1718149557,7.1000000000000005
1718150124,7.0
1718150522,7.1000000000000005
1718151037,7.1000000000000005
1718152014,7.1000000000000005
1718152125,7.1000000000000005
1718153223,7.2
1718153367,7.2
1718154282,7.1000000000000005
1718154875,7.1000000000000005
1718155558,7.1000000000000005
1718155714,7.1000000000000005
1718156338,7.1000000000000005
1718157336,7.1000000000000005
1718157820,7.1000000000000005
1718158192,7.1000000000000005
1718158752,7.1000000000000005
1718159757,7.1000000000000005
1718159981,7.1000000000000005
1718160845,7.3
1718161153,7.1000000000000005
1718161719,7.1000000000000005
1718162574,7.1000000000000005
1718163086,7.1000000000000005
1718164028,7.4
1718164527,7.1000000000000005
1718165177,7.1000000000000005
1718165475,7.0
1718165981,7.1000000000000005
1718166956,7.1000000000000005
1718167494,7.1000000000000005
1718167800,7.1000000000000005
1718168377,7.2
1718169210,7.1000000000000005
1718169763,7.1000000000000005
1718170250,7.1000000000000005
1718171179,7.1000000000000005
1718171461,7.1000000000000005
1718172258,7.1000000000000005
1718172716,7.3
1718173227,7.1000000000000005
1718174017,7.5
1718174419,7.3
1718174988,7.3
1718176016,8.6
1718176129,7.1000000000000005
1718177216,7.1000000000000005
1718178386,7.1000000000000005
1718178519,7.1000000000000005
1718179340,7.1000000000000005
1718180210,7.1000000000000005
1718180452,7.1000000000000005
1718181155,7.1000000000000005
1718181599,7.1000000000000005
1718182938,7.1000000000000005
1718184431,7.1000000000000005
1718184681,7.1000000000000005
1718186216,7.1000000000000005
1718187085,7.1000000000000005
1718187838,7.1000000000000005
1718190375,7.1000000000000005
1718190906,7.1000000000000005
1718191423,7.1000000000000005
1718192149,7.1000000000000005
1718192777,7.0
1718193080,7.1000000000000005
1718193819,7.1000000000000005
1718194536,7.1000000000000005
1718194836,7.1000000000000005
1718195492,7.2
1718196382,7.0
1718197032,9.5
1718197152,7.0
1718198045,7.1000000000000005
1718198569,7.0
1718199150,7.1000000000000005
1718199911,7.0
1718200318,7.7
1718200871,7.1000000000000005
1718201793,7.1000000000000005
1718202190,7.1000000000000005
1718202908,7.0
1718203243,7.1000000000000005
1718203895,36.0
1718204673,7.2
1718204954,7.1000000000000005
1718205938,7.0
1718206434,7.1000000000000005
1718207216,7.0
1718207520,7.1000000000000005
1718208155,7.1000000000000005
1718208924,7.6
1718209548,7.1000000000000005
1718209982,7.2
1718210519,8.0
1718211389,7.1000000000000005
1718211733,7.1000000000000005
1718212405,7.1000000000000005
1718212723,7.1000000000000005
1718213402,7.1000000000000005
1718214217,10.9
1718214925,7.1000000000000005
1718215124,7.1000000000000005
1718216032,7.0
1718216813,7.2
1718216956,7.1000000000000005
1718217709,7.1000000000000005
1718218323,7.1000000000000005
1718218716,7.1000000000000005
1718220144,7.0
1718222345,7.1000000000000005
1718223057,7.0
1718223655,7.0
1718224902,7.1000000000000005
1718225398,7.8
1718226193,7.1000000000000005
1718226865,7.1000000000000005
1718227278,7.1000000000000005
1718228139,9.700000000000001
1718228689,7.1000000000000005
1718228953,7.1000000000000005
1718230334,7.1000000000000005
1718231056,7.1000000000000005
1718231607,7.1000000000000005
1718232142,7.1000000000000005
1718232509,7.1000000000000005
1718233110,7.1000000000000005
1718233948,7.2
1718234531,7.1000000000000005
1718235127,7.1000000000000005
1718235572,7.1000000000000005
1718236562,7.1000000000000005
1718237170,7.1000000000000005
1718237796,7.1000000000000005
1718237909,7.1000000000000005
1718238529,7.1000000000000005
1718239146,8.7
1718239841,7.1000000000000005
1718240793,7.2
1718240950,7.1000000000000005
1718241677,7.1000000000000005
1718242312,7.1000000000000005
1718242782,7.1000000000000005
1718243498,7.1000000000000005
1718244367,7.1000000000000005
1718244505,7.1000000000000005
1718245124,7.1000000000000005
1718245975,7.1000000000000005
1718246664,7.1000000000000005
1718247245,7.1000000000000005
1718247873,7.1000000000000005
1718248165,88.5
1718248914,7.1000000000000005
1718249346,9.700000000000001
1718250357,7.1000000000000005
1718250770,7.3
1718251274,7.1000000000000005
1718252126,7.1000000000000005
1718252480,7.1000000000000005
1718253372,7.1000000000000005
1718253619,7.6
1718254561,7.2
1718254855,7.1000000000000005
1718255322,7.1000000000000005
1718255919,7.2
1718256980,7.1000000000000005
1718257621,7.3
1718257913,7.1000000000000005
1718258544,7.8
1718259168,7.3
1718259867,7.1000000000000005
1718260537,7.2
1718261108,7.1000000000000005
1718262117,7.3
1718262757,7.1000000000000005
1718263380,7.1000000000000005
1718263955,7.1000000000000005
1718264729,7.1000000000000005
1718265421,7.1000000000000005
1718266769,7.1000000000000005
1718268270,7.1000000000000005
1718268875,7.0
1718269191,7.1000000000000005
1718270038,7.1000000000000005
1718270445,7.1000000000000005
1718271080,7.1000000000000005
1718272035,7.3
1718272335,7.1000000000000005
1718272899,7.1000000000000005
1718273778,7.1000000000000005
1718274154,7.1000000000000005
1718274926,7.2
1718275346,7.1000000000000005
1718275960,7.1000000000000005
1718276622,7.0
1718277219,7.0
1718277822,7.1000000000000005
1718278478,7.1000000000000005
1718278906,7.0
1718279781,7.1000000000000005
1718280008,7.1000000000000005
1718281017,7.0
1718281333,7.8
1718282227,7.1000000000000005
1718282497,7.1000000000000005
1718283150,7.1000000000000005
1718283630,7.1000000000000005
1718284243,7.1000000000000005
1718285126,7.0
1718286106,7.1000000000000005
1718286522,7.0
1718287133,7.1000000000000005
1718288147,7.1000000000000005
1718288806,7.1000000000000005
1718289080,7.2
1718290005,7.1000000000000005
1718290608,7.0
1718291015,7.1000000000000005
1718291718,7.1000000000000005
1718292520,7.1000000000000005
1718293450,7.1000000000000005
1718293838,7.1000000000000005
1718294462,7.1000000000000005
1718295399,7.0
1718295873,7.0
1718296319,7.0
1718296794,7.1000000000000005
1718297556,7.1000000000000005
1718298020,7.0
1718298880,7.1000000000000005
1718299210,7.1000000000000005
1718299881,7.2
1718300464,7.1000000000000005
1718301040,7.0
1718301607,7.0
1718302307,11.2
1718303180,7.0
1718303754,7.2
1718304114,7.0
1718304886,7.1000000000000005
1718305191,7.1000000000000005
1718305991,7.1000000000000005
1718306630,7.1000000000000005
1718307101,7.0
1718307719,7.1000000000000005
1718308132,7.1000000000000005
1718308709,7.1000000000000005
1718309760,7.1000000000000005
1718309928,7.1000000000000005
1718310556,7.1000000000000005
1718311283,7.1000000000000005
1718311883,7.1000000000000005
1718312606,7.1000000000000005
1718313250,7.1000000000000005
1718314007,9.5
1718314584,7.3
1718315225,7.2
1718315450,7.4
1718315973,7.1000000000000005
1718316902,7.1000000000000005
1718317152,7.1000000000000005
1718318112,7.1000000000000005
1718318668,7.1000000000000005
1718319224,7.1000000000000005
1718319721,7.1000000000000005
1718320352,7.1000000000000005
1718321046,9.0
1718321403,7.1000000000000005
1718321994,7.1000000000000005
1718322963,7.2
1718323382,22.700000000000003
1718324129,7.1000000000000005
1718324430,21.4
1718325141,7.1000000000000005
1718326030,7.1000000000000005
1718326197,7.1000000000000005
1718326885,7.1000000000000005
1718327750,7.1000000000000005
1718328137,7.4
1718328778,7.1000000000000005
1718329480,7.2
1718330087,7.1000000000000005
1718330310,7.1000000000000005
1718331224,7.1000000000000005
1718331818,7.2
1718332606,7.2
1718333040,7.1000000000000005
1718333657,7.1000000000000005
1718334329,7.1000000000000005
1718334899,7.1000000000000005
1718335208,7.0
1718336046,9.5
1718336793,7.1000000000000005
1718336937,7.1000000000000005
1718337748,7.1000000000000005
1718338598,7.1000000000000005
1718338754,7.1000000000000005
1718339569,7.1000000000000005
1718340775,7.1000000000000005
1718341109,7.1000000000000005
1718342114,7.1000000000000005
1718342349,7.1000000000000005
1718344293,7.3
1718344966,7.3
1718345400,7.3
1718346272,7.3
1718346702,7.3
1718347571,7.3
1718349266,7.3
1718349571,7.3
1718350389,7.3
1718351179,7.3
1718351516,8.0
1718352793,7.3
1718354087,7.3
1718355060,7.3
1718356017,7.2
1718356320,7.3
1718356895,7.3
1718357365,7.3
1718358380,8.0
1718358775,7.3
1718360488,7.3
1718362005,7.2
1718362420,7.2
1718362983,7.3
1718363337,7.2
1718364179,7.3
1718365012,7.6
1718365277,7.2
1718366098,7.2
1718366824,7.5
1718368036,7.2
1718368511,7.6
1718369142,7.2
1718369790,7.2
1718370324,7.8
1718371004,7.3
1718371578,7.2
1718371837,7.2
1718372426,7.1000000000000005
1718373073,7.3
1718374035,7.3
1718374553,7.3
1718375075,7.2
1718375526,7.3
1718376059,7.2
1718376822,7.2
1718377518,7.2
1718377846,7.2
1718378390,7.3
1718378946,9.700000000000001
1718379528,7.3
1718380528,7.2
1718380808,7.2
1718381505,8.200000000000001
1718382181,7.2
1718382821,7.3
1718383906,7.7
1718385667,7.0
1718387457,7.1000000000000005
1718388095,7.0
1718389398,108.5
1718389780,7.1000000000000005
1718390807,9.6
1718390998,7.0
1718391660,7.0
